state,staterr,varname,year,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
25,MA,Foster Care,2012,White,18,0.03649953388927983,8.213359732860436e-4,0.038109352396920475,0.03488971538163919
25,MA,Investigation,2012,White,18,0.24795718244000553,0.0020260800921531323,0.25192829942062567,0.2439860654593854
25,MA,Confirmed Maltreatment,2012,White,18,0.1014611033421838,0.0013728152635748424,0.1041518212587905,0.09877038542557712
25,MA,Termination,2012,White,18,0.017699891330450426,6.026628597979318e-4,0.01888111053565437,0.01651867212524648
25,MA,Foster Care,2013,White,18,0.038903962413393334,8.614002391938286e-4,0.040592306882213235,0.03721561794457343
25,MA,Investigation,2013,White,18,0.2454954281676925,0.0019832779517912806,0.2493826529532034,0.24160820338218159
25,MA,Confirmed Maltreatment,2013,White,18,0.10917453081949068,0.0014780630134462285,0.11207153432584528,0.10627752731313607
25,MA,Termination,2013,White,18,0.019646047382813017,6.420898749152063e-4,0.02090454353764682,0.018387551227979214
25,MA,Foster Care,2014,White,18,0.04849787653881184,9.727044896144082e-4,0.050404377338456076,0.0465913757391676
25,MA,Investigation,2014,White,18,0.2910662044441362,0.002083250555939302,0.29514937553377724,0.2869830333544952
25,MA,Confirmed Maltreatment,2014,White,18,0.17670591944251973,0.0017635219143274335,0.1801624223946015,0.17324941649043796
25,MA,Termination,2014,White,18,0.021031173025660155,6.674643535329182e-4,0.022339403158584674,0.019722942892735636
25,MA,Foster Care,2015,White,18,0.04320321792887635,9.227885484448129e-4,0.04501188348382819,0.04139455237392452
25,MA,Investigation,2015,White,18,0.27562547226521034,0.0019400045144401384,0.279427881113513,0.27182306341690765
25,MA,Confirmed Maltreatment,2015,White,18,0.1651564472632751,0.001793719667729726,0.16867213781202536,0.16164075671452485
25,MA,Termination,2015,White,18,0.014892325980594812,5.702529108633786e-4,0.016010021685887034,0.01377463027530259
25,MA,Foster Care,2016,White,18,0.04743556330009828,9.77261544182169e-4,0.04935099592669533,0.045520130673501226
25,MA,Investigation,2016,White,18,0.2836502119121098,0.00201573764163323,0.28760105768971095,0.2796993661345087
25,MA,Confirmed Maltreatment,2016,White,18,0.15715558252301337,0.0017216619894364748,0.16053004002230886,0.15378112502371788
25,MA,Termination,2016,White,18,0.010262911180611206,4.861376511612567e-4,0.011215740976887269,0.009310081384335143
25,MA,Foster Care,2017,White,18,0.04146254762366662,9.293533857251625e-4,0.04328408025968794,0.0396410149876453
25,MA,Investigation,2017,White,18,0.32853328155906947,0.002131354313328177,0.3327107360131927,0.32435582710494626
25,MA,Confirmed Maltreatment,2017,White,18,0.1500724677778224,0.0017338106400350212,0.15347073663229105,0.14667419892335376
25,MA,Termination,2017,White,18,0.0032807958257237285,2.747733070577645e-4,0.003819351507556947,0.00274224014389051
25,MA,Foster Care,2018,White,18,0.04026826760637911,9.114945587079503e-4,0.04205479694144669,0.03848173827131153
25,MA,Investigation,2018,White,18,0.26653888114725865,0.002084072056248064,0.27062366237750485,0.26245409991701246
25,MA,Confirmed Maltreatment,2018,White,18,0.12470708245102838,0.001532702886383939,0.1277111801083409,0.12170298479371586
25,MA,Termination,2018,White,18,2.575550990161074e-4,7.656084512168392e-5,4.0761435545460785e-4,1.0749584257760693e-4
26,MI,Foster Care,2008,White,18,0.038175705526165976,6.238130007542471e-4,0.0393983790076443,0.03695303204468765
26,MI,Investigation,2008,White,18,0.5754011002976337,0.0013117314779136449,0.5779720939943445,0.5728301066009229
26,MI,Confirmed Maltreatment,2008,White,18,0.15616707545543346,0.001144712768866098,0.158410712482411,0.1539234384284559
26,MI,Termination,2008,White,18,0.03561203897081518,6.105974369257615e-4,0.03680880994718967,0.03441526799444068
26,MI,Foster Care,2009,White,18,0.03338486523795994,5.995882496225995e-4,0.03456005820722024,0.03220967226869965
26,MI,Investigation,2009,White,18,0.49775809177120484,0.0014032117854233782,0.5005083868706347,0.495007796671775
26,MI,Confirmed Maltreatment,2009,White,18,0.16102312096227644,0.0011731957518350304,0.1633225846358731,0.1587236572886798
26,MI,Termination,2009,White,18,0.03189869734605966,5.877811315339305e-4,0.03305074836386616,0.030746646328253153
26,MI,Foster Care,2010,White,18,0.038521377800853074,6.445501193118829e-4,0.039784696034704366,0.03725805956700178
26,MI,Investigation,2010,White,18,0.4587633441947582,0.001446767696103759,0.4615990088791216,0.45592767951039487
26,MI,Confirmed Maltreatment,2010,White,18,0.17019663669420687,0.0012147875003992816,0.17257762019498946,0.16781565319342429
26,MI,Termination,2010,White,18,0.0318467996842373,5.979835698478525e-4,0.03301884748113909,0.03067475188733551
26,MI,Foster Care,2011,White,18,0.03535013474730174,6.248674704349291e-4,0.0365748749893542,0.034125394505249276
26,MI,Investigation,2011,White,18,0.4521003353951448,0.001466530771598259,0.45497473570747743,0.4492259350828122
26,MI,Confirmed Maltreatment,2011,White,18,0.1717321357921434,0.0012289013439850639,0.1741407824263541,0.16932348915793266
26,MI,Termination,2011,White,18,0.03073423682859254,5.927658045776689e-4,0.03189605780556477,0.02957241585162031
26,MI,Foster Care,2012,White,18,0.038273419946393133,6.544053155553677e-4,0.03955605436488165,0.036990785527904614
26,MI,Investigation,2012,White,18,0.4657936719058814,0.0014820932537700907,0.46869857468327075,0.46288876912849203
26,MI,Confirmed Maltreatment,2012,White,18,0.16826770031782773,0.0012379078026939897,0.17069399961110795,0.1658414010245475
26,MI,Termination,2012,White,18,0.032162003735967545,6.115646679829979e-4,0.03336067048521422,0.03096333698672087
26,MI,Foster Care,2013,White,18,0.039198061425237546,6.677178831237248e-4,0.040506788476160044,0.03788933437431505
26,MI,Investigation,2013,White,18,0.42864735648349106,0.001508644180823167,0.4316042990779045,0.42569041388907763
26,MI,Confirmed Maltreatment,2013,White,18,0.1631086459405074,0.0012314599384802946,0.16552230741992877,0.16069498446108602
26,MI,Termination,2013,White,18,0.033202682878796935,6.243364767723532e-4,0.034426382373270746,0.031978983384323124
26,MI,Foster Care,2014,White,18,0.0369385691613838,6.571542429778268e-4,0.03822659147762034,0.035650546845147256
26,MI,Investigation,2014,White,18,0.3879639033813721,0.001542305388388669,0.3909868219426139,0.3849409848201303
26,MI,Confirmed Maltreatment,2014,White,18,0.15075470468623337,0.0012262591108068873,0.15315817254341485,0.14835123682905188
26,MI,Termination,2014,White,18,0.03068338040887654,6.065763759271367e-4,0.031872270105693726,0.02949449071205935
26,MI,Foster Care,2015,White,18,0.03283206382295838,6.219857892743547e-4,0.03405115596993611,0.03161297167598064
26,MI,Investigation,2015,White,18,0.38757162773550896,0.0016436356115176983,0.39079315353408367,0.38435010193693425
26,MI,Confirmed Maltreatment,2015,White,18,0.1688858729039472,0.0013005046532265838,0.1714348620242713,0.16633688378362307
26,MI,Termination,2015,White,18,0.027584771187982124,5.761220587730012e-4,0.028713970423177207,0.02645557195278704
26,MI,Foster Care,2016,White,18,0.03434874214472422,6.363930653101284e-4,0.035596072552732075,0.033101411736716366
26,MI,Investigation,2016,White,18,0.35683777071692924,0.0015751663017373415,0.35992509666833444,0.35375044476552403
26,MI,Confirmed Maltreatment,2016,White,18,0.1649875512996543,0.0012693679674280864,0.16747551251581336,0.16249959008349527
26,MI,Termination,2016,White,18,0.023584030058971972,5.36125236557357e-4,0.024634835522624392,0.02253322459531955
26,MI,Foster Care,2017,White,18,0.03387365945514202,6.339227651701136e-4,0.035116148074875446,0.0326311708354086
26,MI,Investigation,2017,White,18,0.43609024878460273,0.0015920774595542307,0.439210720605329,0.43296977696387645
26,MI,Confirmed Maltreatment,2017,White,18,0.21072364990753928,0.0013722449985343005,0.2134132501046665,0.20803404971041206
26,MI,Termination,2017,White,18,0.013152807687802026,4.0323771383680876e-4,0.013943153606922172,0.01236246176868188
26,MI,Foster Care,2018,White,18,0.033115647068891016,6.282980246050109e-4,0.034347111197116836,0.031884182940665196
26,MI,Investigation,2018,White,18,0.3534424886374021,0.0015458596038473984,0.35647237346094296,0.3504126038138612
26,MI,Confirmed Maltreatment,2018,White,18,0.16026806341446004,0.0012494074354397642,0.16271690198792196,0.1578192248409981
26,MI,Termination,2018,White,18,0.002473944256453614,1.7707138962081933e-4,0.00282100418011042,0.0021268843327968082
27,MN,Foster Care,2008,White,18,0.037280314136274126,8.028294060390457e-4,0.03885385977211066,0.035706768500437594
27,MN,Investigation,2008,White,18,0.14496312656545546,0.0014729754163050274,0.1478501583814133,0.14207609474949762
27,MN,Confirmed Maltreatment,2008,White,18,0.037469224519257494,8.194968063933805e-4,0.03907543825978852,0.035863010778726466
27,MN,Termination,2008,White,18,0.013081692804988873,4.99008789677296e-4,0.014059750032756373,0.012103635577221373
27,MN,Foster Care,2009,White,18,0.030959672396491222,7.631720798384826e-4,0.032455489672974645,0.029463855120007796
27,MN,Investigation,2009,White,18,0.13500318231383976,0.001483626795796612,0.13791109083360112,0.1320952737940784
27,MN,Confirmed Maltreatment,2009,White,18,0.031048653881975932,7.567201319815947e-4,0.032531825340659855,0.029565482423292006
27,MN,Termination,2009,White,18,0.012033834207899552,4.808255774268317e-4,0.012976252339656142,0.011091416076142962
27,MN,Foster Care,2010,White,18,0.031722496107951026,7.503856556109196e-4,0.033193251992948425,0.030251740222953623
27,MN,Investigation,2010,White,18,0.1381879392590894,0.00145824626313102,0.1410461019348262,0.1353297765833526
27,MN,Confirmed Maltreatment,2010,White,18,0.03157812590242401,7.552731922049106e-4,0.033058461359145634,0.030097790445702384
27,MN,Termination,2010,White,18,0.01363317451361068,5.083748143328579e-4,0.014629589149703082,0.012636759877518278
27,MN,Foster Care,2011,White,18,0.03173516495441221,7.511406846145679e-4,0.033207400696256766,0.03026292921256766
27,MN,Investigation,2011,White,18,0.1356637071242766,0.0014469553308594978,0.13849973957276124,0.13282767467579198
27,MN,Confirmed Maltreatment,2011,White,18,0.030859654947351822,7.464213646390173e-4,0.03232264082204429,0.029396669072659348
27,MN,Termination,2011,White,18,0.013593665562786683,5.085284057788598e-4,0.014590381238113247,0.012596949887460119
27,MN,Foster Care,2012,White,18,0.03114024585627803,7.508062150970204e-4,0.03261182603786819,0.029668665674687872
27,MN,Investigation,2012,White,18,0.13478952516106835,0.0014510771756661182,0.13763363642537393,0.13194541389676276
27,MN,Confirmed Maltreatment,2012,White,18,0.029835779768349904,7.401904391517977e-4,0.03128655302908743,0.02838500650761238
27,MN,Termination,2012,White,18,0.017195378644236065,5.751610125184277e-4,0.018322694228772182,0.016068063059699947
27,MN,Foster Care,2013,White,18,0.03319780558046512,7.799313164750689e-4,0.034726470960756255,0.03166914020017398
27,MN,Investigation,2013,White,18,0.1431871652604037,0.0014914896605427424,0.14611048499506749,0.14026384552573992
27,MN,Confirmed Maltreatment,2013,White,18,0.027653993602587273,7.173111028842651e-4,0.029059923364240434,0.026248063840934113
27,MN,Termination,2013,White,18,0.015071409440202188,5.387550283098654e-4,0.016127369295689524,0.014015449584714852
27,MN,Foster Care,2014,White,18,0.03381476022609431,7.949574846676771e-4,0.03537287689604296,0.03225664355614566
27,MN,Investigation,2014,White,18,0.14615332322221147,0.0015148144580328588,0.14912235955995587,0.14318428688446708
27,MN,Confirmed Maltreatment,2014,White,18,0.028816089817605015,7.370875796944873e-4,0.03026078147380621,0.02737139816140382
27,MN,Termination,2014,White,18,0.01619194748695188,5.643501781845996e-4,0.017298073836193695,0.015085821137710065
27,MN,Foster Care,2015,White,18,0.041173918827887096,8.700683382861591e-4,0.04287925277092797,0.039468584884846225
27,MN,Investigation,2015,White,18,0.1626578875540614,0.0015830387219735367,0.16576064344912955,0.15955513165899327
27,MN,Confirmed Maltreatment,2015,White,18,0.037429854586293304,8.352015223241367e-4,0.03906684957004861,0.035792859602537995
27,MN,Termination,2015,White,18,0.019198739288214667,6.087852660926445e-4,0.02039195840975625,0.018005520166673082
27,MN,Foster Care,2016,White,18,0.04504381872326496,9.11849509061868e-4,0.046831043761026224,0.0432565936855037
27,MN,Investigation,2016,White,18,0.20190901594791177,0.0017012962184001104,0.20524355653597598,0.19857447535984757
27,MN,Confirmed Maltreatment,2016,White,18,0.05222198538620662,9.77283684456315e-4,0.054137461407741,0.05030650936467224
27,MN,Termination,2016,White,18,0.019005908577737304,6.084924236201926e-4,0.02019855372803288,0.017813263427441727
27,MN,Foster Care,2017,White,18,0.043163086435910616,9.060852398226883e-4,0.044939013505963084,0.04138715936585815
27,MN,Investigation,2017,White,18,0.2621456663119546,0.0018422393948564681,0.26575645552587324,0.2585348770980359
27,MN,Confirmed Maltreatment,2017,White,18,0.07550856930406195,0.001159678898331917,0.0777815399447925,0.0732355986633314
27,MN,Termination,2017,White,18,0.009445118383634377,4.305792813724437e-4,0.010289053775124367,0.008601182992144386
27,MN,Foster Care,2018,White,18,0.03889516699108561,8.502692764830823e-4,0.04056169477299245,0.03722863920917877
27,MN,Investigation,2018,White,18,0.18501905751593944,0.001670358128897855,0.18829295944857924,0.18174515558329965
27,MN,Confirmed Maltreatment,2018,White,18,0.04856319017382407,9.437502729313537e-4,0.050412940708769526,0.04671343963887862
27,MN,Termination,2018,White,18,0.0013989901555804957,1.6805728983189275e-4,0.0017283824436510054,0.001069597867509986
28,MS,Foster Care,2008,White,18,0.03987975912917113,0.001323590306983007,0.042473996130857825,0.03728552212748444
28,MS,Investigation,2008,White,18,0.33462239099554847,0.0029679953463490126,0.3404396618743925,0.32880512011670443
28,MS,Confirmed Maltreatment,2008,White,18,0.13553752275812248,0.0022759318802945574,0.1399983492434998,0.13107669627274515
28,MS,Termination,2008,White,18,0.01584101400021687,8.499434830467227e-4,0.017506903226988446,0.014175124773445293
28,MS,Foster Care,2009,White,18,0.03920743983080413,0.0013170555051459525,0.0417888686208902,0.03662601104071806
28,MS,Investigation,2009,White,18,0.337439600526356,0.0029779990493576164,0.34327647866309696,0.3316027223896151
28,MS,Confirmed Maltreatment,2009,White,18,0.12986635513493694,0.0022782045059621158,0.13433163596662268,0.1254010743032512
28,MS,Termination,2009,White,18,0.017289964815259712,8.90995250018314e-4,0.01903631550529561,0.015543614125223816
28,MS,Foster Care,2010,White,18,0.05692373884247817,0.0015758800076899463,0.06001246365755047,0.05383501402740588
28,MS,Investigation,2010,White,18,0.311456185110721,0.0029458299254912653,0.31723001176468385,0.3056823584567581
28,MS,Confirmed Maltreatment,2010,White,18,0.1386476674899602,0.0023156863162955353,0.14318641266989945,0.13410892231002097
28,MS,Termination,2010,White,18,0.023201044670590407,0.001035050651371415,0.02522974394727838,0.021172345393902434
28,MS,Foster Care,2011,White,18,0.045551034008552524,0.0014344226811311268,0.04836250246356953,0.042739565553535516
28,MS,Investigation,2011,White,18,0.2996148455335015,0.002940820187087777,0.3053788531001935,0.29385083796680944
28,MS,Confirmed Maltreatment,2011,White,18,0.11883833099451838,0.002204298255916868,0.12315875557611544,0.11451790641292131
28,MS,Termination,2011,White,18,0.017370493161875,9.074733032328474e-4,0.01914914083621138,0.015591845487538619
28,MS,Foster Care,2012,White,18,0.04970056987422017,0.0014942832579565417,0.05262936505981499,0.046771774688625346
28,MS,Investigation,2012,White,18,0.35515104447192003,0.0030179858618473005,0.3610662967611407,0.34923579218269934
28,MS,Confirmed Maltreatment,2012,White,18,0.13775756614356732,0.0023252717801956805,0.14231509883275087,0.13320003345438378
28,MS,Termination,2012,White,18,0.018547228049469455,9.390888431078151e-4,0.020387842181960773,0.016706613916978138
28,MS,Foster Care,2013,White,18,0.0529853951293425,0.0015475233595536623,0.056018540914067674,0.049952249344617325
28,MS,Investigation,2013,White,18,0.32550067485004186,0.003009106924567943,0.33139852442219503,0.3196028252778887
28,MS,Confirmed Maltreatment,2013,White,18,0.1417051661787439,0.002359886794684179,0.1463305442963249,0.13707978806116292
28,MS,Termination,2013,White,18,0.01707003141669354,9.050691343697083e-4,0.01884396692005817,0.015296095913328912
28,MS,Foster Care,2014,White,18,0.0642232468706325,0.0017019638405407175,0.0675590959980923,0.060887397743172686
28,MS,Investigation,2014,White,18,0.33064790142786393,0.00302506865322952,0.3365770359881938,0.3247187668675341
28,MS,Confirmed Maltreatment,2014,White,18,0.15914193618748093,0.0024763048706731815,0.16399549373400035,0.1542883786409615
28,MS,Termination,2014,White,18,0.014293229853177297,8.379547862494968e-4,0.015935621234226312,0.012650838472128284
28,MS,Foster Care,2015,White,18,0.0706366131115039,0.001791950651324629,0.07414883638810017,0.06712438983490764
28,MS,Investigation,2015,White,18,0.35452932750389066,0.0030787553111514283,0.36056368791374743,0.3484949670940339
28,MS,Confirmed Maltreatment,2015,White,18,0.16553410550676345,0.0025340652846061198,0.17050087346459145,0.16056733754893546
28,MS,Termination,2015,White,18,0.007487470561315712,6.122429610614382e-4,0.00868746676499613,0.006287474357635293
28,MS,Foster Care,2016,White,18,0.09327245953662466,0.002025082905862987,0.09724162203211612,0.08930329704113321
28,MS,Investigation,2016,White,18,0.3950850316131273,0.0031110271945477656,0.40118264491444094,0.38898741831181366
28,MS,Confirmed Maltreatment,2016,White,18,0.19705610396186485,0.00269218423300369,0.20233278505855207,0.19177942286517763
28,MS,Termination,2016,White,18,0.003912150416308574,4.462137780874892e-4,0.004786729421360053,0.0030375714112570954
28,MS,Foster Care,2017,White,18,0.07906142196624617,0.0019014239728411015,0.08278821295301474,0.07533463097947761
28,MS,Investigation,2017,White,18,0.48492831254192115,0.003093366179498672,0.49099131025373854,0.47886531483010375
28,MS,Confirmed Maltreatment,2017,White,18,0.24746829150578614,0.002921667392337473,0.2531947595947676,0.2417418234168047
28,MS,Termination,2017,White,18,7.600601145794084e-4,1.9643759551726944e-4,0.0011450778017932563,3.750424273655603e-4
28,MS,Foster Care,2018,White,18,0.0638731462897824,0.0017493565030616157,0.06730188503578316,0.06044440754378163
28,MS,Investigation,2018,White,18,0.3992922923350063,0.003208658094758829,0.4055812622007336,0.393003322469279
28,MS,Confirmed Maltreatment,2018,White,18,0.18718809304445916,0.0026995661492375646,0.1924792426969648,0.18189694339195353
28,MS,Termination,2018,White,18,2.761674979969708e-4,1.2357366128950986e-4,5.183718741244101e-4,3.39631218695315e-5
29,MO,Foster Care,2008,White,18,0.04236675659660742,8.135297575284186e-4,0.04396127492136312,0.040772238271851724
29,MO,Investigation,2008,White,18,0.3465366868391274,0.0017658328022292543,0.34999771913149674,0.3430756545467581
29,MO,Confirmed Maltreatment,2008,White,18,0.056867826692353504,9.308992567848417e-4,0.058692389235651794,0.055043264149055214
29,MO,Termination,2008,White,18,0.01642370944322874,5.204465748031823e-4,0.017443784729842978,0.015403634156614502
29,MO,Foster Care,2009,White,18,0.048835750765541044,8.710991447767179e-4,0.05054310508930341,0.04712839644177868
29,MO,Investigation,2009,White,18,0.33707105390990766,0.0017676865813022336,0.34053571960926005,0.33360638821055527
29,MO,Confirmed Maltreatment,2009,White,18,0.055684249469748384,9.2200333055223e-4,0.05749137599763075,0.053877122941866015
29,MO,Termination,2009,White,18,0.021700011102266936,5.975790427348904e-4,0.02287126602602732,0.020528756178506552
29,MO,Foster Care,2010,White,18,0.05864519355048456,9.515656317878242e-4,0.060510262188788695,0.05678012491218042
29,MO,Investigation,2010,White,18,0.3375744116130555,0.0017688671759286461,0.34104139127787564,0.3341074319482354
29,MO,Confirmed Maltreatment,2010,White,18,0.058835563368369606,9.514523119712587e-4,0.060700409899833274,0.05697071683690594
29,MO,Termination,2010,White,18,0.024326685519761512,6.331458170643745e-4,0.025567651321207686,0.02308571971831534
29,MO,Foster Care,2011,White,18,0.05946661423461003,9.590090360581853e-4,0.06134627194528407,0.057586956523935987
29,MO,Investigation,2011,White,18,0.368277121275418,0.0017912653121435883,0.37178800128721945,0.36476624126361656
29,MO,Confirmed Maltreatment,2011,White,18,0.0660093705622736,0.0010082521261393688,0.06798554472950677,0.06403319639504043
29,MO,Termination,2011,White,18,0.023411689627466592,6.268366134161247e-4,0.024640289389762197,0.022183089865170987
29,MO,Foster Care,2012,White,18,0.0631850001079462,9.973593140045734e-4,0.06513982436339516,0.06123017585249724
29,MO,Investigation,2012,White,18,0.36228641429780045,0.0017962244856049201,0.3658070142895861,0.3587658143060148
29,MO,Confirmed Maltreatment,2012,White,18,0.05292803998132736,9.103764052748636e-4,0.0547123777356661,0.05114370222698863
29,MO,Termination,2012,White,18,0.024179206977624323,6.370105458994639e-4,0.025427747647587273,0.022930666307661374
29,MO,Foster Care,2013,White,18,0.06678265061714479,0.001022678784261765,0.06878710103429785,0.06477820019999174
29,MO,Investigation,2013,White,18,0.33005767087517135,0.0017842263248740383,0.33355475447192445,0.32656058727841825
29,MO,Confirmed Maltreatment,2013,White,18,0.05838368977977741,9.593006484750422e-4,0.0602639190507885,0.056503460508766326
29,MO,Termination,2013,White,18,0.02254624990590995,6.218173126199216e-4,0.023765011838644996,0.0213274879731749
29,MO,Foster Care,2014,White,18,0.07716420476206073,0.0011004515339565508,0.07932108976861557,0.0750073197555059
29,MO,Investigation,2014,White,18,0.3580183889801041,0.0018412897396879915,0.3616273168698925,0.3544094610903156
29,MO,Confirmed Maltreatment,2014,White,18,0.059765211145594466,9.725188077061544e-4,0.06167134800869853,0.0578590742824904
29,MO,Termination,2014,White,18,0.0260684122412876,6.729545678781721e-4,0.027387403194328818,0.024749421288246382
29,MO,Foster Care,2015,White,18,0.07432562341853664,0.0010858915038239676,0.07645397076603162,0.07219727607104166
29,MO,Investigation,2015,White,18,0.33635511647460264,0.0018281592568383813,0.3399383086180059,0.3327719243311994
29,MO,Confirmed Maltreatment,2015,White,18,0.06425447452680241,0.0010121317557094643,0.06623825276799296,0.06227069628561186
29,MO,Termination,2015,White,18,0.020647014804880362,6.007013475934734e-4,0.02182438944616357,0.019469640163597153
29,MO,Foster Care,2016,White,18,0.07832925135592798,0.0011156515383196504,0.0805159283710345,0.07614257434082147
29,MO,Investigation,2016,White,18,0.3446514124260208,0.0018426614013017236,0.3482630287725722,0.34103979607946944
29,MO,Confirmed Maltreatment,2016,White,18,0.05932483017524823,9.850538174688982e-4,0.061255535657487266,0.05739412469300919
29,MO,Termination,2016,White,18,0.01546015625977891,5.278770507718068e-4,0.016494795279291652,0.014425517240266169
29,MO,Foster Care,2017,White,18,0.06791845915249796,0.0010474565495908964,0.06997147398969611,0.06586544431529981
29,MO,Investigation,2017,White,18,0.4037090129055814,0.001866727941031844,0.40736779967000386,0.400050226141159
29,MO,Confirmed Maltreatment,2017,White,18,0.07041850735318995,0.0010676734285218834,0.07251114727309285,0.06832586743328706
29,MO,Termination,2017,White,18,0.00502750268666495,3.009946344510073e-4,0.005617452170188925,0.004437553203140976
29,MO,Foster Care,2018,White,18,0.0692458143272032,0.0010628811321580234,0.07132906134623293,0.06716256730817347
29,MO,Investigation,2018,White,18,0.3441979986370579,0.0018420153605511614,0.34780834874373817,0.34058764853037765
29,MO,Confirmed Maltreatment,2018,White,18,0.05913787995173121,9.8216632742871e-4,0.061062925953491484,0.05721283394997094
29,MO,Termination,2018,White,18,5.903477985375188e-4,1.031986127949252e-4,7.926170796155722e-4,3.8807851745946545e-4
30,MT,Foster Care,2008,White,18,0.037883419654659134,0.0019249346762203077,0.04165629162005094,0.03411054768926733
30,MT,Investigation,2008,White,18,0.31142084902628053,0.004370953000670876,0.3199879169075954,0.30285378114496564
30,MT,Confirmed Maltreatment,2008,White,18,0.07763035267681813,0.0027593923160942964,0.08303876161636295,0.07222194373727331
30,MT,Termination,2008,White,18,0.02814561697647852,0.0016561173690267828,0.03139160701977101,0.024899626933186026
30,MT,Foster Care,2009,White,18,0.04101699457607498,0.0019684083836762297,0.04487507500808039,0.03715891414406957
30,MT,Investigation,2009,White,18,0.3223987680468311,0.004435530106016072,0.3310924070546226,0.3137051290390396
30,MT,Confirmed Maltreatment,2009,White,18,0.08032754489425345,0.002704848189770986,0.08562904734620458,0.07502604244230232
30,MT,Termination,2009,White,18,0.029185823620853424,0.0016854165296987676,0.03248924001906301,0.02588240722264384
30,MT,Foster Care,2010,White,18,0.03592626272736736,0.0018440312223056581,0.03954056392308645,0.032311961531648274
30,MT,Investigation,2010,White,18,0.2929974678030846,0.0042481311054919845,0.3013238047698489,0.28467113083632034
30,MT,Confirmed Maltreatment,2010,White,18,0.06618875077464306,0.002474577807705703,0.07103892327774625,0.061338578271539886
30,MT,Termination,2010,White,18,0.025241419738916027,0.0015666086234989245,0.028311972640973918,0.022170866836858136
30,MT,Foster Care,2011,White,18,0.04368477324072746,0.002032148157932753,0.047667783630275656,0.03970176285117927
30,MT,Investigation,2011,White,18,0.30004453001160003,0.004317624915660802,0.3085070748462952,0.29158198517690487
30,MT,Confirmed Maltreatment,2011,White,18,0.05463455686008756,0.0022591799841635576,0.05906254962904813,0.05020656409112698
30,MT,Termination,2011,White,18,0.030392698705113685,0.0017102352615690109,0.03374475981778895,0.027040637592438424
30,MT,Foster Care,2012,White,18,0.05920326804182276,0.0023497896400535845,0.06380885573632779,0.05459768034731773
30,MT,Investigation,2012,White,18,0.30650961824553963,0.004318743288165078,0.31497435509034316,0.2980448814007361
30,MT,Confirmed Maltreatment,2012,White,18,0.07017245264259493,0.0025304568404853857,0.07513214804994629,0.06521275723524357
30,MT,Termination,2012,White,18,0.03944802888976262,0.0019476582746106366,0.043265439107999466,0.035630618671525775
30,MT,Foster Care,2013,White,18,0.06378393747802617,0.0024272603663841306,0.06854136779613906,0.059026507159913276
30,MT,Investigation,2013,White,18,0.2956163032239162,0.004294103479139499,0.3040327460430296,0.2871998604048028
30,MT,Confirmed Maltreatment,2013,White,18,0.07408128851798815,0.00265298727590502,0.07928114357876198,0.06888143345721431
30,MT,Termination,2013,White,18,0.036017567018141516,0.001870449084094431,0.0396836472229666,0.032351486813316434
30,MT,Foster Care,2014,White,18,0.06098535831662154,0.002364125764648926,0.06561904481533343,0.05635167181790964
30,MT,Investigation,2014,White,18,0.32125613596807656,0.004357009192754135,0.3297958739858747,0.31271639795027845
30,MT,Confirmed Maltreatment,2014,White,18,0.06413832460741843,0.0024249078939356625,0.06889114407953233,0.05938550513530454
30,MT,Termination,2014,White,18,0.02975031910180037,0.0017034923804730212,0.03308916416752749,0.02641147403607325
30,MT,Foster Care,2015,White,18,0.08385386851165127,0.0027280691377474537,0.08920088402163628,0.07850685300166627
30,MT,Investigation,2015,White,18,0.3683957945181897,0.004384507270055646,0.3769894287674988,0.3598021602688806
30,MT,Confirmed Maltreatment,2015,White,18,0.09671068103651877,0.0028914956559853563,0.10237801252225007,0.09104334955078747
30,MT,Termination,2015,White,18,0.037537913937878864,0.0018945826422960162,0.041251295916779056,0.03382453195897867
30,MT,Foster Care,2016,White,18,0.0986468502644189,0.002913788470227484,0.10435787566606476,0.09293582486277303
30,MT,Investigation,2016,White,18,0.3803721351757897,0.004432926555400484,0.38906067122437465,0.3716835991272048
30,MT,Confirmed Maltreatment,2016,White,18,0.16482615249507773,0.003564504411614094,0.17181258114184136,0.1578397238483141
30,MT,Termination,2016,White,18,0.031892275670843184,0.0017524314471839577,0.03532704130732374,0.02845751003436263
30,MT,Foster Care,2017,White,18,0.1082233322599839,0.003018354698923539,0.11413930746987404,0.10230735705009376
30,MT,Investigation,2017,White,18,0.4815644702107174,0.004457790866000471,0.4903017403080783,0.4728272001133565
30,MT,Confirmed Maltreatment,2017,White,18,0.24113654397810394,0.004037495996204007,0.2490500361306638,0.2332230518255441
30,MT,Termination,2017,White,18,0.010711119903414348,0.0010252831653688116,0.012720674907537219,0.008701564899291478
30,MT,Foster Care,2018,White,18,0.1016173103490643,0.002933179679410897,0.10736634252070965,0.09586827817741894
30,MT,Investigation,2018,White,18,0.3644153966724775,0.0044507337968191065,0.373138834914243,0.35569195843071205
30,MT,Confirmed Maltreatment,2018,White,18,0.1726685586163475,0.0036798829188288916,0.17988112913725213,0.16545598809544287
30,MT,Termination,2018,White,18,0.0011686964281947265,3.3729755930611067e-4,0.0018297996444347035,5.075932119547496e-4
